model,seed,split,condition_id,group,missing_modalities,requested_rate,position,duration,effective_missing_rate,base_valid_bins,remaining_valid_bins,effective_missing_rate_text,remaining_ratio_text,effective_missing_rate_audio,remaining_ratio_audio,effective_missing_rate_vision,remaining_ratio_vision,accuracy,macro_f1,mae,rmse,pearson,f1_negative,f1_neutral,f1_positive,valid_sample_count
robust_noaug,42,test,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.1383665065202471,50995,43939,0.19979245179966137,0.8002075482003387,0.2016018985464254,0.7983981014535746,0.0,1.0,0.6203576341127923,0.5990152141051213,0.6780913270692221,0.9100396378313914,0.6254002914945384,0.6456310679611651,0.44854881266490765,0.702865761689291,727
robust_noaug,42,valid,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.20590613329226504,51946,41250,0.29869014386944387,0.7013098561305562,0.29966133364475067,0.7003386663552493,0.0,1.0,0.5631868131868132,0.5587458099623815,0.640785003973908,0.8742674761799372,0.5720740180483279,0.5706806282722514,0.4771784232365145,0.6283783783783785,728
robust_noaug,42,test,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.20635356407490932,50995,40472,0.2995248238571194,0.7004751761428806,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6217331499312242,0.6072722236129825,0.6881071951168563,0.932980448262584,0.6014159221328663,0.6617283950617284,0.46766169154228854,0.6924265842349304,727
robust_noaug,42,valid,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.2752281215107997,51946,37649,0.40031135924414857,0.5996886407558514,0.3993927361905874,0.6006072638094125,0.0,1.0,0.5425824175824175,0.538368529089222,0.6515235757393824,0.8833910833988764,0.5552499828496325,0.5454545454545455,0.4590163934426229,0.6106346483704975,728
robust_noaug,42,test,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.27581135405431906,50995,36930,0.4000764651264406,0.5999235348735594,0.3998813408484129,0.600118659151587,0.0,1.0,0.6052269601100413,0.5919736048983217,0.7134674476098367,0.9675017066799282,0.5566108285624245,0.6481012658227848,0.46115288220551376,0.6666666666666667,727
robust_noaug,42,valid,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.06755091826127133,51946,48437,0.10076229332188104,0.899237706678119,0.0,1.0,0.1007905138339921,0.8992094861660079,0.603021978021978,0.5962365773987223,0.60375352571002,0.8293205412796291,0.6325706905386913,0.6253101736972704,0.4900662251655629,0.6733333333333333,728
robust_noaug,42,test,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.06732032552211001,50995,47562,0.10066087716423616,0.8993391228357638,0.0,1.0,0.1004358537047565,0.8995641462952435,0.6437414030261348,0.6174149914048371,0.6534672800190183,0.8829626935387709,0.6592003028729734,0.6983372921615203,0.43626062322946174,0.7176470588235294,727
robust_noaug,42,valid,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.1346013167520117,51946,44954,0.20050461670603392,0.7994953832939661,0.0,1.0,0.20114871541501977,0.7988512845849802,0.5879120879120879,0.5873017676144064,0.6112001725359932,0.846328272030905,0.6096742050698297,0.654911838790932,0.4836601307189542,0.6233333333333334,728
robust_noaug,42,test,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.1342876752622806,50995,44147,0.19979245179966137,0.8002075482003387,0.0,1.0,0.20150337944539196,0.798496620554608,0.6217331499312242,0.601756931811602,0.6716954895978002,0.8964866829503598,0.6404485531508948,0.665036674816626,0.44562334217506633,0.6946107784431137,727
robust_noaug,42,valid,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.20045816809763986,51946,41533,0.29869014386944387,0.7013098561305562,0.0,1.0,0.29946887351778656,0.7005311264822134,0.5673076923076923,0.5627153950423102,0.631494006003857,0.86094339766521,0.587763800743005,0.5903307888040713,0.46481876332622607,0.632996632996633,728
robust_noaug,42,test,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.2003725855476027,50995,40777,0.2995248238571194,0.7004751761428806,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6038514442916093,0.5847217003771393,0.6864382774188623,0.9260964401226868,0.608910219690744,0.6222222222222223,0.4450127877237852,0.6869300911854103,727
robust_noaug,42,valid,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.26802833711931623,51946,38023,0.40031135924414857,0.5996886407558514,0.0,1.0,0.39933300395256915,0.6006669960474308,0.5604395604395604,0.5578961261101153,0.6420605972045931,0.8823359785124465,0.5585228376086405,0.5924050632911393,0.4592901878914405,0.6219931271477663,728
robust_noaug,42,test,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.26773213060103934,50995,37342,0.4000764651264406,0.5999235348735594,0.0,1.0,0.39972206430421325,0.6002779356957868,0.5859697386519945,0.572436945898191,0.7059240299603675,0.9496726517643315,0.5780898836637026,0.6062176165803109,0.4423529411764706,0.6687402799377916,727
robust_noaug,42,valid,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.06479805952335117,51946,48580,0.0,1.0,0.1012495620693682,0.8987504379306318,0.1007905138339921,0.8992094861660079,0.6291208791208791,0.6205159820732381,0.5734454342573472,0.779587192852064,0.6850725002832485,0.6650717703349281,0.5046728971962617,0.6918032786885245,728
robust_noaug,42,test,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.06439847043827826,50995,47711,0.0,1.0,0.10050430139424503,0.899495698605755,0.1004358537047565,0.8995641462952435,0.6795048143053645,0.6523641003418557,0.6121173238130658,0.8348356967087317,0.6999482484626649,0.7238095238095238,0.48255813953488375,0.7507246376811595,727
robust_noaug,42,valid,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.1289223424325261,51946,45249,0.0,1.0,0.20086418311339485,0.7991358168866052,0.20114871541501977,0.7988512845849802,0.6291208791208791,0.6209459960683952,0.5727988356125674,0.7790925494091332,0.6854064927694994,0.6650717703349281,0.5069767441860467,0.6907894736842105,728
robust_noaug,42,test,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.12918913618982253,50995,44407,0.0,1.0,0.2016018985464254,0.7983981014535746,0.20150337944539196,0.798496620554608,0.6767537826685007,0.6498146583900412,0.6122736161705389,0.8348467884936978,0.6998254767810566,0.720763723150358,0.4797687861271676,0.7489114658925979,727
robust_noaug,42,valid,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.19214183960266432,51946,41965,0.0,1.0,0.29966133364475067,0.7003386663552493,0.29946887351778656,0.7005311264822134,0.6277472527472527,0.6197713059604407,0.5732368216952207,0.779790895690613,0.6847399865133054,0.6650602409638554,0.5034642032332564,0.6907894736842105,728
robust_noaug,42,test,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.19164623982743406,50995,41222,0.0,1.0,0.2989617324236132,0.7010382675763869,0.29903354178510516,0.7009664582148948,0.6781292984869326,0.6516378596860463,0.6107512589523562,0.8344043170074497,0.7001666606114385,0.720763723150358,0.484149855907781,0.75,727
robust_noaug,42,valid,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.256150617949409,51946,38640,0.0,1.0,0.3993927361905874,0.6006072638094125,0.39933300395256915,0.6006669960474308,0.6304945054945055,0.6222665816964063,0.5725670270033304,0.7796842412634334,0.6846470994811839,0.6634615384615384,0.5092592592592593,0.694078947368421,728
robust_noaug,42,test,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.2562604176880086,50995,37927,0.0,1.0,0.3998813408484129,0.600118659151587,0.39972206430421325,0.6002779356957868,0.6822558459422283,0.6566598317397477,0.611988459084762,0.8356775448272793,0.6989396569275498,0.722488038277512,0.4956772334293948,0.7518142235123366,727
robust_noaug,42,valid,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.10093173680360375,51946,46703,0.10076229332188104,0.899237706678119,0.1012495620693682,0.8987504379306318,0.1007905138339921,0.8992094861660079,0.6098901098901099,0.6057766207953615,0.5922910779187517,0.8154926064043028,0.6450659764882949,0.6617647058823529,0.4977578475336322,0.6578073089700995,728
robust_noaug,42,test,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.10053926855574076,50995,45868,0.10066087716423616,0.8993391228357638,0.10050430139424503,0.899495698605755,0.1004358537047565,0.8995641462952435,0.6382393397524071,0.6156071730903078,0.6752516084121338,0.9204715205591116,0.6180531813472377,0.6571428571428573,0.47645429362880887,0.713224368499257,727
robust_noaug,42,valid,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.20082393254533554,51946,41514,0.20050461670603392,0.7994953832939661,0.20086418311339485,0.7991358168866052,0.20114871541501977,0.7988512845849802,0.5989010989010989,0.5938083193348745,0.6062375269906984,0.8291247370367042,0.6280725460639321,0.6203473945409429,0.4989154013015184,0.6621621621621622,728
robust_noaug,42,test,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.20092165898617512,50995,40749,0.19979245179966137,0.8002075482003387,0.2016018985464254,0.7983981014535746,0.20150337944539196,0.798496620554608,0.6148555708390646,0.5965503832560347,0.6705507948646191,0.9049314796473674,0.6333612715617949,0.648780487804878,0.45194805194805193,0.6889226100151745,727
robust_noaug,42,valid,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.2992530704962846,51946,36401,0.29869014386944387,0.7013098561305562,0.29966133364475067,0.7003386663552493,0.29946887351778656,0.7005311264822134,0.5728021978021978,0.5707506040462035,0.6218509722966701,0.8479993683000348,0.6057169884173123,0.6188118811881188,0.4690831556503198,0.6243567753001716,728
robust_noaug,42,test,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.29918619472497304,50995,35738,0.2995248238571194,0.7004751761428806,0.2989617324236132,0.7010382675763869,0.29903354178510516,0.7009664582148948,0.624484181568088,0.6070211820029366,0.6730861942548987,0.9007890615415765,0.6373359512623334,0.6553398058252428,0.4631043256997456,0.7026194144838213,727
robust_noaug,42,valid,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.39970353828976246,51946,31183,0.40031135924414857,0.5996886407558514,0.3993927361905874,0.6006072638094125,0.39933300395256915,0.6006669960474308,0.5425824175824175,0.5426964808172707,0.6409453513883668,0.8897398978111033,0.5474660825480799,0.5729166666666666,0.47082494969818917,0.5843478260869565,728
robust_noaug,42,test,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.3999019511716835,50995,30602,0.4000764651264406,0.5999235348735594,0.3998813408484129,0.600118659151587,0.39972206430421325,0.6002779356957868,0.5914718019257221,0.5775112746429779,0.7097209768915521,0.96117094112968,0.5671123039579501,0.6231155778894473,0.4406779661016949,0.6687402799377916,727
robust_noaug,42,valid,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.6098901098901099,0.5956070869655239,0.6099072066391562,0.831806983307961,0.6167760762256151,0.6343825665859565,0.4679802955665024,0.684458398744113,728
robust_noaug,42,test,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6506189821182944,0.6206683107695126,0.6527146443319821,0.8760462695570682,0.6610034253476301,0.6759259259259259,0.4529411764705882,0.7331378299120236,727
robust_noaug,42,valid,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.6016483516483516,0.5948793801395248,0.6182293552613644,0.8404975930857479,0.6125870835601371,0.6157760814249365,0.5010989010989011,0.6677631578947368,728
robust_noaug,42,test,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6189821182943603,0.6005053977178453,0.6796179458632183,0.9131886154021125,0.62138289299243,0.6433915211970075,0.4591836734693877,0.6989409984871406,727
robust_noaug,42,valid,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5068681318681318,0.5105383373567441,0.7115268269451437,0.9727299021121546,0.48026932810788464,0.5673758865248227,0.45261121856866543,0.5116279069767442,728
robust_noaug,42,test,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.5061898211829436,0.5043726398271206,0.7988624332877493,1.037404375403812,0.507810559418547,0.5874439461883408,0.40362811791383224,0.5220458553791887,727
robust_noaug,42,valid,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5659340659340659,0.5622352884824527,0.6406224417899337,0.879827566954025,0.5708945178359361,0.5891089108910891,0.4753747323340471,0.6222222222222222,728
robust_noaug,42,test,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6038514442916093,0.5886582138532906,0.7087189345614168,0.9422698599496016,0.5904445894470112,0.6451612903225807,0.44389027431421446,0.6769230769230768,727
robust_noaug,42,valid,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5728021978021978,0.5696806768390282,0.6547423779534606,0.9081330259568762,0.5427582117965284,0.6,0.490238611713666,0.6188034188034187,728
robust_noaug,42,test,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.5983493810178817,0.5847754614182032,0.7296727984539007,0.9664501615523805,0.5593837473625946,0.6297229219143577,0.45588235294117646,0.6687211093990755,727
robust_noaug,42,valid,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5521978021978022,0.5514048918536487,0.6348004413789118,0.8778609596234813,0.5719271010975233,0.5882352941176471,0.465979381443299,0.6000000000000001,728
robust_noaug,42,test,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.609353507565337,0.589584087258506,0.6823124297813832,0.9212841312240267,0.6127771579595513,0.6437346437346438,0.43410852713178294,0.6909090909090908,727
robust_noaug,42,valid,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5892857142857143,0.5882217775475805,0.619740591678707,0.8339290391145732,0.6274462887985268,0.6454767726161369,0.49032258064516127,0.6288659793814433,728
robust_noaug,42,test,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6176066024759285,0.5966876595275387,0.6967357906834459,0.9346438557715584,0.6014656183092959,0.628992628992629,0.4571428571428572,0.7039274924471298,727
robust_noaug,42,valid,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6318681318681318,0.6238048972810092,0.5738037444093357,0.7801341932810003,0.6844363143527227,0.6666666666666666,0.5128205128205128,0.6919275123558484,728
robust_noaug,42,test,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6781292984869326,0.6523846278143522,0.6118813460690201,0.8344226004053092,0.7002986633547785,0.7220902612826603,0.48433048433048437,0.750733137829912,727
robust_noaug,42,valid,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6277472527472527,0.619407815415075,0.5733834813978359,0.7790301950711409,0.6853723194351287,0.6650717703349281,0.5034965034965035,0.689655172413793,728
robust_noaug,42,test,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6781292984869326,0.6512934699973256,0.6112779102632788,0.8344150056148187,0.7000945423521091,0.7238095238095238,0.4811594202898551,0.7489114658925979,727
robust_noaug,42,valid,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6277472527472527,0.6186665032792368,0.5723056007396675,0.7781999777633563,0.6855017071000828,0.6666666666666667,0.49765258215962443,0.6916802610114192,728
